,Transaction_date,Year,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
831,12/10/19,2019,152237,Male,18.0,Married,Maryland,Silver,self-employed,PayPal,1.0,2863.91
832,12/11/19,2019,152238,Male,30.0,Married,Illinois,Basic,Employees,PayPal,0.0,603.34
833,12/11/19,2019,152239,Male,18.0,Married,Texas,Basic,Employees,PayPal,1.0,2443.68
834,12/12/19,2019,152241,Female,38.0,Married,Idaho,Basic,workers,Card,1.0,1985.91
835,12/12/19,2019,152242,Female,34.0,Single,New York,Gold,workers,PayPal,0.0,1936.86
836,12/12/19,2019,152243,Female,36.0,Single,Utah,Basic,Unemployment,Card,1.0,743.54
837,12/12/19,2019,152244,Female,70.0,Single,Nevada,Basic,self-employed,PayPal,1.0,1474.73
838,12/13/19,2019,152246,Female,35.0,Single,Indiana,Platinum,Employees,Card,0.0,459.96
839,12/13/19,2019,152247,Male,46.0,Married,New Hampshire,Silver,self-employed,Card,1.0,258.66
840,12/14/19,2019,152248,Female,74.0,Single,Mississippi,Platinum,workers,Other,1.0,1492.25
841,12/14/19,2019,152249,Male,70.0,Single,New Hampshire,Missing,workers,Card,1.0,134.8
842,12/14/19,2019,152250,Male,21.0,Single,Kentucky,Basic,workers,PayPal,0.0,1250.44
843,12/14/19,2019,152251,Female,39.0,Single,Florida,Basic,self-employed,Card,1.0,1305.52
844,12/15/19,2019,152252,Male,33.0,Single,West Virginia,Basic,workers,Card,0.0,1922.8
845,12/15/19,2019,152254,Male,49.0,Married,California,Basic,workers,PayPal,1.0,337.17
846,12/16/19,2019,152255,Female,34.0,Single,South Carolina,Platinum,workers,Other,1.0,635.17
847,12/16/19,2019,152256,Male,64.0,Single,South Dakota,Basic,self-employed,PayPal,0.0,1282.24
848,12/17/19,2019,152257,Female,36.0,Single,Nebraska,Platinum,self-employed,Other,0.0,947.09
849,12/17/19,2019,152258,Male,51.0,Single,Arkansas,Platinum,Unemployment,PayPal,1.0,482.68
850,12/18/19,2019,152260,Female,51.0,Single,Nevada,Silver,self-employed,PayPal,0.0,2733.8
851,12/18/19,2019,152261,Female,58.0,Married,Illinois,Silver,workers,Other,1.0,1679.62
852,12/19/19,2019,152262,Female,22.0,Married,South Dakota,Basic,self-employed,Card,1.0,1793.22
853,12/20/19,2019,152263,Male,60.0,Married,Vermont,Silver,Employees,PayPal,1.0,26.55
854,12/21/19,2019,152264,Male,20.0,Single,Louisiana,Platinum,Unemployment,PayPal,0.0,1158.67
855,12/21/19,2019,152265,Male,55.0,Married,South Carolina,Basic,Employees,PayPal,1.0,1274.62
856,12/21/19,2019,152266,Female,69.0,Married,Ohio,Basic,Employees,PayPal,0.0,2437.74
857,12/21/19,2019,152267,Male,64.0,Married,Maryland,Platinum,Employees,Card,0.0,2981.36
858,12/22/19,2019,152268,Male,73.0,Married,Idaho,Basic,Employees,Card,0.0,427.54
859,12/22/19,2019,152269,Male,46.0,Married,North Dakota,Platinum,workers,Other,0.0,2830.43
860,12/22/19,2019,152270,Male,78.0,Single,Massachusetts,Missing,Employees,Other,1.0,2662.19
861,12/23/19,2019,152271,Female,22.0,Single,Indiana,Platinum,workers,Card,1.0,30.22
862,12/24/19,2019,152272,Female,65.0,Married,Montana,Platinum,workers,PayPal,0.0,2903.6
863,12/24/19,2019,152273,Male,37.0,Married,Iowa,Basic,Employees,PayPal,0.0,717.22
864,12/25/19,2019,152275,Female,68.0,Single,Alaska,Missing,Employees,Other,0.0,664.72
865,12/25/19,2019,152277,Female,50.0,Single,Rhode Island,Platinum,Unemployment,Other,0.0,1372.74
866,12/26/19,2019,152279,Male,49.0,Married,Connecticut,Platinum,workers,PayPal,1.0,1469.28
867,12/26/19,2019,152281,Male,53.0,Single,Iowa,Platinum,Employees,PayPal,1.0,1898.51
868,12/26/19,2019,152282,Female,46.0,Married,Maryland,Basic,Employees,Card,1.0,2508.04
869,12/27/19,2019,152283,Female,50.0,Single,Wyoming,Basic,self-employed,Card,0.0,1823.93
870,12/27/19,2019,152284,Female,62.0,Married,Montana,Basic,workers,Other,1.0,1435.92
871,12/27/19,2019,152285,Female,59.0,Married,Alabama,Platinum,workers,Card,1.0,2747.99
872,12/27/19,2019,152286,Male,55.0,Married,Louisiana,Basic,workers,Card,0.0,577.32
873,12/29/19,2019,152288,Female,56.0,Single,New Jersey,Silver,Unemployment,PayPal,0.0,2780.61
874,12/29/19,2019,152289,Female,56.0,Single,Louisiana,Basic,workers,Card,1.0,1980.54
875,12/29/19,2019,152290,Female,78.0,Married,Florida,Silver,Employees,Card,0.0,2446.79
876,12/30/19,2019,152291,Male,48.0,Married,Nebraska,Basic,Employees,Other,0.0,34.88
877,12/31/19,2019,152292,Male,66.0,Married,West Virginia,Basic,Employees,Other,1.0,294.43
878,12/31/19,2019,152293,Female,24.0,Married,Rhode Island,Basic,Employees,Card,1.0,2979.76
879,01/01/20,2020,152294,Male,34.0,Married,Washington,Silver,Employees,PayPal,1.0,794.29
880,01/01/20,2020,152295,Male,68.0,Married,New Jersey,Gold,Unemployment,Other,1.0,2458.89
881,01/01/20,2020,152296,Female,51.0,Married,Rhode Island,Basic,Employees,Card,1.0,1941.55
882,01/01/20,2020,152297,Female,73.0,Married,Alabama,Silver,self-employed,Other,0.0,851.25
883,01/01/20,2020,152298,Female,75.0,Married,North Dakota,Basic,self-employed,PayPal,1.0,2820.05
884,01/01/20,2020,152299,Female,63.0,Single,Kentucky,Missing,Employees,PayPal,0.0,2569.93
885,01/03/20,2020,152302,Male,46.0,Married,Maine,Basic,workers,PayPal,0.0,790.74
886,01/03/20,2020,152303,Female,21.0,Married,South Dakota,Platinum,self-employed,Card,0.0,2884.04
887,01/03/20,2020,152304,Female,35.0,Single,Vermont,Basic,Employees,Card,1.0,2707.55
888,01/03/20,2020,152305,Male,53.0,Single,California,Platinum,Employees,PayPal,1.0,1108.32
889,01/04/20,2020,152306,Male,27.0,Married,Oklahoma,Platinum,workers,Card,0.0,175.7
890,01/04/20,2020,152307,Male,76.0,Married,Washington,Basic,Employees,Other,1.0,2556.55
891,01/05/20,2020,152309,Female,44.0,Single,Arizona,Basic,Unemployment,Card,0.0,2476.4
892,01/05/20,2020,152310,Female,35.0,Married,Colorado,Gold,self-employed,PayPal,1.0,2513.16
893,01/05/20,2020,152311,Male,35.0,Married,West Virginia,Silver,workers,Other,1.0,2987.96
894,01/06/20,2020,152312,Female,26.0,Single,Georgia,Basic,Employees,PayPal,1.0,542.38
895,01/06/20,2020,152313,Female,75.0,Married,Georgia,Basic,Employees,Other,1.0,441.12
896,01/06/20,2020,152314,Female,18.0,Single,Ohio,Missing,Employees,PayPal,1.0,321.63
897,01/06/20,2020,152315,Male,78.0,Single,West Virginia,Basic,workers,Other,0.0,2429.9
898,01/06/20,2020,152316,Male,20.0,Single,Virginia,Basic,self-employed,PayPal,1.0,2616.98
899,01/06/20,2020,152318,Female,22.0,Married,Idaho,Basic,workers,Other,1.0,2954.96
900,01/07/20,2020,152319,Female,41.0,Married,New Mexico,Platinum,workers,Other,1.0,2612.81
901,01/07/20,2020,152320,Male,70.0,Single,Maryland,Basic,Employees,Card,0.0,2961.06
902,01/07/20,2020,152322,Female,78.0,Single,Missouri,Basic,workers,PayPal,0.0,1407.33
903,01/07/20,2020,152323,Male,29.0,Married,Colorado,Basic,self-employed,Other,1.0,2693.76
904,01/08/20,2020,152324,Male,58.0,Married,Minnesota,Platinum,Employees,Other,1.0,1215.66
905,01/08/20,2020,152325,Male,65.0,Single,New York,Basic,Employees,PayPal,1.0,1584.5
906,01/08/20,2020,152326,Female,35.0,Single,Maine,Basic,workers,PayPal,1.0,978.26
907,01/09/20,2020,152327,Female,17.0,Married,Rhode Island,Platinum,self-employed,Other,0.0,1907.39
908,01/09/20,2020,152328,Male,27.0,Single,Nebraska,Platinum,Employees,Other,1.0,1020.47
909,01/09/20,2020,152329,Female,67.0,Single,Missouri,Basic,Employees,Card,1.0,1988.96
910,01/09/20,2020,152331,Male,47.0,Married,Georgia,Platinum,workers,PayPal,1.0,840.32
911,01/10/20,2020,152334,Male,68.0,Married,Missouri,Gold,Employees,PayPal,1.0,2409.45
912,01/10/20,2020,152336,Male,44.0,Married,New York,Basic,workers,PayPal,1.0,2511.17
913,01/10/20,2020,152337,Female,48.0,Single,Illinois,Missing,Unemployment,Other,0.0,1766.96
914,01/10/20,2020,152339,Male,55.0,Married,Minnesota,Platinum,workers,PayPal,0.0,1812.71
915,01/11/20,2020,152340,Male,71.0,Single,California,Missing,Unemployment,PayPal,1.0,458.09
916,01/11/20,2020,152341,Male,18.0,Married,Tennessee,Basic,self-employed,PayPal,0.0,212.17
917,01/11/20,2020,152342,Female,67.0,Single,Georgia,Basic,self-employed,PayPal,1.0,1728.48
918,01/12/20,2020,152343,Male,66.0,Married,Colorado,Missing,Employees,PayPal,0.0,2642.99
919,01/12/20,2020,152344,Male,48.0,Married,Mississippi,Platinum,Employees,PayPal,1.0,1068.04
920,01/12/20,2020,152345,Female,25.0,Married,Nebraska,Basic,workers,PayPal,0.0,1735.07
921,01/12/20,2020,152346,Female,76.0,Married,Pennsylvania,Basic,Employees,PayPal,0.0,1501.44
922,01/13/20,2020,152347,Female,39.0,Married,Indiana,Platinum,workers,PayPal,1.0,1766.51
923,01/13/20,2020,152348,Male,56.0,Single,Michigan,Basic,workers,Card,1.0,345.89
924,01/13/20,2020,152350,Female,68.0,Married,Hawaii,Platinum,Employees,PayPal,0.0,1739.24
925,01/13/20,2020,152351,Male,60.0,Single,Nevada,Missing,workers,PayPal,1.0,1473.73
926,01/13/20,2020,152352,Female,73.0,Married,Tennessee,Silver,workers,PayPal,1.0,1886.15
927,01/14/20,2020,152353,Male,75.0,Married,Washington,Basic,Employees,Card,0.0,1540.3
928,01/14/20,2020,152354,Female,43.0,Married,Texas,Platinum,Employees,PayPal,0.0,1239.5
929,01/16/20,2020,152357,Male,78.0,Married,California,Missing,Employees,Other,1.0,150.76
930,01/17/20,2020,152359,Female,65.0,Married,Wisconsin,Basic,workers,PayPal,0.0,1178.68
931,01/17/20,2020,152360,Female,58.0,Single,Oklahoma,Silver,Employees,PayPal,0.0,2962.48
932,01/18/20,2020,152362,Male,66.0,Married,South Dakota,Basic,self-employed,PayPal,0.0,2489.81
933,01/18/20,2020,152363,Male,25.0,Single,Arizona,Silver,Employees,PayPal,0.0,2942.85
934,01/18/20,2020,152364,Female,44.0,Single,Michigan,Basic,Employees,Other,0.0,1968.96
935,01/18/20,2020,152365,Female,30.0,Single,Michigan,Basic,self-employed,PayPal,0.0,2985.7
936,01/18/20,2020,152366,Female,71.0,Single,Delaware,Basic,Employees,PayPal,0.0,14.42
937,01/19/20,2020,152367,Female,21.0,Single,Louisiana,Basic,Unemployment,PayPal,1.0,2019.49
938,01/19/20,2020,152368,Male,62.0,Married,Iowa,Basic,self-employed,PayPal,1.0,784.89
939,01/19/20,2020,152369,Female,32.0,Married,West Virginia,Basic,Unemployment,Card,1.0,1248.69
940,01/19/20,2020,152370,Female,51.0,Single,Florida,Basic,workers,Other,1.0,544.83
941,01/19/20,2020,152371,Female,21.0,Married,New Jersey,Silver,Employees,PayPal,1.0,2889.7
942,01/19/20,2020,152372,Female,56.0,Married,Delaware,Gold,Employees,Card,1.0,709.16
943,01/20/20,2020,152373,Male,67.0,Single,Kentucky,Gold,self-employed,PayPal,1.0,1495.9
944,01/21/20,2020,152374,Female,60.0,Married,Iowa,Basic,workers,Card,0.0,1676.4
945,01/21/20,2020,152375,Female,20.0,Single,Wisconsin,Missing,Employees,Card,0.0,2034.02
946,01/22/20,2020,152376,Male,38.0,Single,Florida,Basic,workers,Card,0.0,1021.21
947,01/22/20,2020,152377,Male,69.0,Married,Georgia,Platinum,workers,PayPal,1.0,2478.1
948,01/23/20,2020,152378,Male,47.0,Married,New York,Platinum,Employees,PayPal,1.0,929.97
949,01/23/20,2020,152379,Male,28.0,Married,Indiana,Silver,self-employed,PayPal,0.0,1465.07
950,01/23/20,2020,152380,Female,20.0,Married,Arizona,Missing,workers,PayPal,1.0,2722.23
951,01/23/20,2020,152381,Male,67.0,Single,Utah,Silver,Employees,PayPal,1.0,2528.22
952,01/23/20,2020,152382,Male,28.0,Married,Vermont,Basic,Employees,PayPal,0.0,1758.32
953,01/25/20,2020,152384,Male,19.0,Married,Wisconsin,Basic,workers,Card,1.0,496.36
954,01/25/20,2020,152385,Female,17.0,Married,North Dakota,Basic,workers,Other,0.0,951.22
955,01/25/20,2020,152386,Female,77.0,Single,South Carolina,Basic,Employees,PayPal,1.0,287.21
956,01/25/20,2020,152388,Female,48.0,Single,Nebraska,Missing,Employees,PayPal,0.0,2056.77
957,01/25/20,2020,152389,Female,45.0,Married,Illinois,Silver,workers,PayPal,1.0,25.18
958,01/25/20,2020,152390,Female,71.0,Single,California,Basic,workers,Card,1.0,2090.91
959,01/27/20,2020,152391,Male,57.0,Married,California,Missing,Employees,Other,1.0,1146.3
960,01/27/20,2020,152392,Male,27.0,Single,Minnesota,Basic,Employees,PayPal,1.0,1297.99
961,01/28/20,2020,152393,Female,39.0,Single,Oklahoma,Basic,workers,Card,1.0,553.6
962,01/28/20,2020,152394,Female,20.0,Married,Utah,Gold,Employees,PayPal,0.0,2733.41
963,01/28/20,2020,152395,Male,70.0,Single,West Virginia,Basic,workers,Card,0.0,300.28
964,01/28/20,2020,152396,Female,30.0,Married,Maine,Gold,workers,Card,0.0,631.84
965,01/29/20,2020,152397,Male,60.0,Single,Missouri,Basic,self-employed,Other,1.0,1551.07
966,01/29/20,2020,152398,Female,54.0,Married,Wyoming,Basic,Employees,Other,1.0,2674.77
967,01/30/20,2020,152400,Female,76.0,Married,Alaska,Basic,Employees,PayPal,0.0,1207.82
968,01/30/20,2020,152401,Female,49.0,Married,Pennsylvania,Platinum,Unemployment,Card,0.0,601.43
969,01/30/20,2020,152402,Male,66.0,Single,Hawaii,Basic,Employees,PayPal,0.0,1330.79
970,01/30/20,2020,152403,Female,49.0,Married,South Dakota,Gold,Employees,PayPal,1.0,999.93
971,01/30/20,2020,152404,Female,37.0,Single,Colorado,Missing,workers,PayPal,1.0,118.48
972,01/30/20,2020,152405,Male,74.0,Married,Louisiana,Basic,workers,Other,1.0,933.78
973,01/31/20,2020,152406,Male,77.0,Married,Georgia,Missing,workers,Card,0.0,1270.63
974,01/31/20,2020,152407,Male,39.0,Married,Louisiana,Missing,Employees,PayPal,0.0,1396.59
975,01/31/20,2020,152408,Female,42.0,Married,Montana,Gold,Employees,PayPal,1.0,915.11
976,01/31/20,2020,152409,Female,41.0,Single,Ohio,Basic,workers,Card,0.0,1098.07
977,02/01/20,2020,152411,Male,41.0,Single,Massachusetts,Basic,Employees,Other,1.0,1958.74
978,02/01/20,2020,152412,Female,15.0,Married,Illinois,Silver,workers,Card,1.0,1228.67
979,02/01/20,2020,152414,Female,16.0,Married,Utah,Platinum,self-employed,Other,0.0,2457.09
980,02/02/20,2020,152416,Male,68.0,Single,Massachusetts,Basic,self-employed,Other,1.0,2969.59
981,02/03/20,2020,152417,Female,25.0,Married,Georgia,Silver,Employees,PayPal,1.0,2626.08
982,02/03/20,2020,152418,Female,57.0,Single,South Carolina,Missing,workers,Card,1.0,1438.69
983,02/05/20,2020,152419,Female,67.0,Married,New Hampshire,Silver,workers,Card,1.0,1659.67
984,02/05/20,2020,152420,Male,75.0,Married,Washington,Platinum,workers,PayPal,1.0,1747.54
985,02/06/20,2020,152423,Male,51.0,Married,Ohio,Gold,workers,Other,0.0,295.67
986,02/06/20,2020,152424,Female,39.0,Married,Ohio,Missing,self-employed,Card,0.0,1659.23
987,02/08/20,2020,152425,Male,30.0,Married,Florida,Basic,workers,Other,1.0,1056.1
988,02/08/20,2020,152426,Female,70.0,Married,Rhode Island,Silver,workers,Other,0.0,988.82
989,02/09/20,2020,152427,Male,70.0,Married,Florida,Basic,self-employed,PayPal,1.0,153.01
990,02/09/20,2020,152428,Female,21.0,Single,Georgia,Platinum,workers,PayPal,0.0,438.2
991,02/10/20,2020,152429,Female,62.0,Married,Tennessee,Basic,Unemployment,Other,1.0,1728.43
992,02/10/20,2020,152430,Male,44.0,Single,Michigan,Silver,self-employed,PayPal,0.0,1590.63
993,02/11/20,2020,152433,Female,51.0,Married,Montana,Basic,Employees,Other,0.0,2582.89
994,02/12/20,2020,152434,Female,54.0,Married,Alaska,Basic,Unemployment,Card,1.0,1118.41
995,02/13/20,2020,152436,Male,50.0,Single,New Jersey,Silver,self-employed,PayPal,0.0,454.37
996,02/14/20,2020,152437,Female,44.0,Single,Florida,Basic,workers,PayPal,0.0,1778.33
997,02/14/20,2020,152438,Male,42.0,Married,Nebraska,Basic,workers,Other,1.0,1613.31
998,02/15/20,2020,152439,Male,41.0,Married,West Virginia,Platinum,workers,Other,1.0,2501.89
999,02/15/20,2020,152441,Female,78.0,Married,North Dakota,Basic,Employees,Card,0.0,99.55
1000,02/16/20,2020,152442,Female,16.0,Married,Nevada,Platinum,workers,Card,1.0,2988.13
1001,02/16/20,2020,152443,Female,49.0,Single,Missouri,Basic,Unemployment,Card,1.0,1600.78
1002,02/16/20,2020,152444,Female,62.0,Married,Idaho,Silver,self-employed,Other,0.0,2481.34
1003,02/16/20,2020,152445,Male,65.0,Single,Minnesota,Basic,workers,PayPal,1.0,567.18
1004,02/16/20,2020,152447,Female,47.0,Single,Indiana,Basic,Employees,Card,1.0,567.78
1005,02/16/20,2020,152448,Male,22.0,Married,Arizona,Basic,Employees,Other,1.0,1021.49
1006,02/17/20,2020,152449,Female,58.0,Single,Maine,Basic,workers,Other,1.0,1771.53
1007,02/18/20,2020,152451,Female,72.0,Single,New Mexico,Missing,workers,Other,0.0,2402.44
1008,02/18/20,2020,152452,Male,22.0,Single,Colorado,Platinum,Employees,PayPal,1.0,2789.94
1009,02/18/20,2020,152453,Male,21.0,Married,Delaware,Basic,workers,Card,0.0,1167.4
1010,02/18/20,2020,152454,Male,62.0,Single,North Carolina,Basic,Unemployment,Card,1.0,1757.1
1011,02/19/20,2020,152455,Female,77.0,Married,Washington,Silver,workers,PayPal,1.0,881.16
1012,02/19/20,2020,152456,Female,62.0,Married,Massachusetts,Basic,Employees,PayPal,1.0,2640.97
1013,02/19/20,2020,152457,Male,48.0,Married,Oklahoma,Gold,Employees,Card,1.0,1522.01
1014,02/19/20,2020,152458,Female,22.0,Married,Maine,Basic,Unemployment,PayPal,1.0,1405.08
1015,02/20/20,2020,152459,Male,78.0,Single,Virginia,Gold,Employees,Card,0.0,1764.55
1016,02/20/20,2020,152460,Male,75.0,Married,Nebraska,Basic,workers,Other,1.0,820.94
1017,02/20/20,2020,152461,Male,70.0,Married,Rhode Island,Platinum,Employees,Other,1.0,2772.92
1018,02/20/20,2020,152462,Male,77.0,Married,Kentucky,Silver,Employees,Other,1.0,583.11
1019,02/21/20,2020,152463,Female,58.0,Single,Illinois,Basic,workers,PayPal,1.0,405.51
1020,02/21/20,2020,152464,Female,44.0,Married,Iowa,Basic,self-employed,PayPal,1.0,2903.28
1021,02/21/20,2020,152465,Female,71.0,Single,South Dakota,Gold,Employees,PayPal,0.0,2706.14
1022,02/21/20,2020,152466,Female,15.0,Married,Minnesota,Basic,Unemployment,PayPal,1.0,330.61
1023,02/22/20,2020,152468,Female,29.0,Single,Florida,Platinum,Employees,Other,0.0,781.71
1024,02/23/20,2020,152469,Female,61.0,Married,Minnesota,Missing,Employees,PayPal,1.0,2919.78
1025,02/23/20,2020,152470,Male,50.0,Married,Indiana,Basic,workers,Card,1.0,1829.21
1026,02/24/20,2020,152471,Male,67.0,Single,Arkansas,Basic,Unemployment,PayPal,0.0,166.09
1027,02/24/20,2020,152472,Male,66.0,Married,Wisconsin,Basic,Employees,Other,0.0,1272.77
1028,02/24/20,2020,152473,Male,47.0,Married,Pennsylvania,Platinum,Employees,PayPal,0.0,2633.65
1029,02/24/20,2020,152474,Male,16.0,Married,Tennessee,Basic,Employees,PayPal,0.0,795.97
1030,02/24/20,2020,152475,Female,38.0,Single,Ohio,Basic,Employees,Other,0.0,1060.68
1031,02/25/20,2020,152476,Female,62.0,Married,New Mexico,Platinum,Employees,PayPal,1.0,1401.41
1032,02/25/20,2020,152477,Male,40.0,Single,Georgia,Silver,Employees,PayPal,1.0,966.13
1033,02/26/20,2020,152479,Female,22.0,Married,Mississippi,Basic,workers,Other,1.0,1624.2
1034,02/26/20,2020,152480,Female,36.0,Single,New Mexico,Gold,self-employed,Other,0.0,203.83
1035,02/26/20,2020,152481,Male,53.0,Single,Michigan,Platinum,Employees,PayPal,1.0,1793.15
1036,02/26/20,2020,152483,Female,29.0,Single,Oregon,Missing,self-employed,Other,0.0,2580.54
1037,02/27/20,2020,152484,Female,78.0,Married,Kentucky,Basic,Employees,PayPal,1.0,818.33
1038,02/28/20,2020,152485,Male,53.0,Single,New Mexico,Basic,Employees,PayPal,1.0,2948.12
1039,02/28/20,2020,152486,Female,26.0,Single,New Jersey,Basic,Employees,Card,0.0,131.54
1040,02/28/20,2020,152487,Male,43.0,Married,Idaho,Silver,Employees,Card,1.0,2902.45
1041,02/28/20,2020,152488,Female,71.0,Single,Nevada,Platinum,Employees,PayPal,1.0,1301.11
1042,02/28/20,2020,152489,Female,75.0,Married,Maryland,Platinum,Employees,PayPal,1.0,2740.01
1043,02/29/20,2020,152490,Male,38.0,Single,Michigan,Silver,workers,PayPal,1.0,2813.89
1044,03/02/20,2020,152491,Male,60.0,Single,Oregon,Gold,workers,PayPal,0.0,1142.85
1045,03/02/20,2020,152492,Male,26.0,Married,Maryland,Silver,Employees,PayPal,1.0,8.67
1046,03/03/20,2020,152493,Male,76.0,Single,Maine,Basic,self-employed,PayPal,0.0,2757.85
1047,03/04/20,2020,152494,Male,32.0,Single,Kentucky,Silver,workers,PayPal,1.0,2750.32
1048,03/04/20,2020,152495,Female,51.0,Married,Alaska,Basic,Employees,Other,1.0,2594.75
1049,03/05/20,2020,152499,Female,63.0,Single,Oregon,Basic,workers,PayPal,1.0,1462.64
1050,03/06/20,2020,152500,Female,56.0,Married,Florida,Basic,Unemployment,Other,1.0,2741.78
1051,03/06/20,2020,152501,Female,72.0,Single,Arizona,Gold,Employees,Other,1.0,2906.76
1052,03/07/20,2020,152502,Male,51.0,Single,Idaho,Basic,Employees,PayPal,1.0,1100.58
1053,03/07/20,2020,152503,Female,58.0,Married,Massachusetts,Basic,Employees,PayPal,0.0,290.5
1054,03/07/20,2020,152504,Male,19.0,Single,Minnesota,Silver,workers,Other,1.0,1762.99
1055,03/07/20,2020,152505,Male,59.0,Married,New Hampshire,Silver,self-employed,PayPal,1.0,1177.86
1056,03/07/20,2020,152506,Female,43.0,Single,Pennsylvania,Silver,Employees,PayPal,1.0,501.28
1057,03/08/20,2020,152507,Female,58.0,Single,New Jersey,Platinum,self-employed,Card,1.0,508.39
1058,03/08/20,2020,152508,Male,37.0,Married,Rhode Island,Silver,Unemployment,Card,0.0,2480.31
1059,03/08/20,2020,152509,Male,77.0,Single,Texas,Silver,workers,Other,1.0,332.43
1060,03/09/20,2020,152510,Female,40.0,Married,Delaware,Basic,Employees,PayPal,1.0,902.85
1061,03/09/20,2020,152511,Female,37.0,Married,South Carolina,Silver,workers,PayPal,1.0,1383.85
1062,03/10/20,2020,152514,Female,39.0,Married,Indiana,Silver,self-employed,Other,1.0,810.56
1063,03/10/20,2020,152515,Female,27.0,Married,Kentucky,Silver,workers,Other,0.0,2957.04
1064,03/11/20,2020,152516,Female,19.0,Married,Utah,Gold,Unemployment,Card,0.0,1101.86
1065,03/11/20,2020,152517,Male,65.0,Married,California,Basic,Unemployment,PayPal,1.0,884.14
1066,03/13/20,2020,152519,Male,19.0,Married,Wisconsin,Platinum,workers,PayPal,0.0,719.49
1067,03/13/20,2020,152520,Male,16.0,Married,Mississippi,Platinum,workers,Other,1.0,1222.43
1068,03/13/20,2020,152521,Female,37.0,Married,Nevada,Silver,self-employed,Other,0.0,507.25
1069,03/13/20,2020,152522,Female,30.0,Single,Texas,Missing,Employees,PayPal,0.0,2457.09
1070,03/14/20,2020,152523,Female,34.0,Married,Kentucky,Basic,Employees,Card,0.0,2015.07
1071,03/17/20,2020,152526,Male,17.0,Married,Wisconsin,Platinum,self-employed,Card,0.0,411.33
1072,03/17/20,2020,152527,Male,60.0,Married,Georgia,Basic,self-employed,PayPal,1.0,2712.47
1073,03/17/20,2020,152528,Male,76.0,Married,North Carolina,Platinum,workers,PayPal,0.0,1133.76
1074,03/17/20,2020,152529,Male,43.0,Single,New Mexico,Platinum,self-employed,PayPal,1.0,828.36
1075,03/18/20,2020,152530,Male,19.0,Married,Georgia,Silver,self-employed,Other,1.0,1035.28
1076,03/18/20,2020,152531,Female,68.0,Single,Connecticut,Missing,Employees,Other,0.0,2420.7
1077,03/18/20,2020,152532,Male,54.0,Married,Florida,Basic,Employees,PayPal,1.0,1012.36
1078,03/20/20,2020,152534,Female,72.0,Single,Tennessee,Missing,self-employed,PayPal,0.0,238.21
1079,03/20/20,2020,152535,Male,32.0,Single,Arkansas,Basic,Unemployment,PayPal,0.0,2546.71
1080,03/20/20,2020,152536,Female,34.0,Single,Missouri,Platinum,Unemployment,Other,0.0,2655.2
1081,03/20/20,2020,152537,Female,52.0,Married,Ohio,Basic,Employees,Card,1.0,2772.71
1082,03/21/20,2020,152538,Male,38.0,Married,Washington,Gold,self-employed,PayPal,1.0,1714.81
1083,03/23/20,2020,152541,Female,28.0,Single,Illinois,Platinum,Employees,Card,1.0,1105.48
1084,03/23/20,2020,152542,Female,50.0,Single,New Hampshire,Missing,self-employed,PayPal,0.0,2541.8
1085,03/23/20,2020,152543,Female,47.0,Married,Tennessee,Silver,Employees,Card,1.0,1735.23
1086,03/23/20,2020,152544,Female,32.0,Married,Kentucky,Basic,self-employed,PayPal,0.0,2940.55
1087,03/24/20,2020,152545,Female,68.0,Single,Missouri,Missing,Unemployment,Card,1.0,2401.06
1088,03/24/20,2020,152546,Male,55.0,Married,Arizona,Basic,Unemployment,Card,0.0,1855.15
1089,03/24/20,2020,152547,Male,25.0,Single,West Virginia,Basic,Employees,PayPal,1.0,450.85
1090,03/24/20,2020,152548,Female,21.0,Single,Massachusetts,Silver,workers,PayPal,1.0,283.61
1091,03/24/20,2020,152549,Female,32.0,Married,Florida,Basic,Unemployment,Card,1.0,200.88
1092,03/24/20,2020,152550,Female,71.0,Single,Kentucky,Silver,self-employed,PayPal,0.0,1364.29
1093,03/25/20,2020,152551,Female,77.0,Single,Georgia,Platinum,workers,Other,1.0,1844.08
1094,03/25/20,2020,152553,Male,47.0,Married,North Carolina,Basic,workers,Card,0.0,1877.79
1095,03/26/20,2020,152554,Female,49.0,Single,Connecticut,Basic,Employees,Card,1.0,485.26
1096,03/26/20,2020,152555,Female,61.0,Single,Maine,Basic,workers,Other,1.0,250.49
1097,03/27/20,2020,152556,Female,77.0,Single,Texas,Basic,Employees,Card,1.0,1838.09
1098,03/27/20,2020,152557,Female,17.0,Single,Alabama,Platinum,workers,Other,1.0,1578.58
1099,03/27/20,2020,152558,Male,77.0,Married,Colorado,Missing,self-employed,Card,0.0,2826.56
1100,03/27/20,2020,152559,Female,19.0,Married,Washington,Silver,Employees,Other,0.0,2730.17
1101,03/30/20,2020,152562,Female,59.0,Married,Wisconsin,Basic,workers,PayPal,0.0,123.42
1102,03/31/20,2020,152563,Male,45.0,Married,Kansas,Basic,workers,Card,1.0,2534.05
1103,03/31/20,2020,152564,Female,36.0,Single,Washington,Basic,workers,Card,1.0,590.22
1104,03/31/20,2020,152565,Male,45.0,Married,Illinois,Basic,workers,Other,0.0,1364.74
1105,03/31/20,2020,152566,Male,58.0,Married,Maine,Basic,Employees,PayPal,1.0,76.54
