Transaction_date,Year,Month,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
12/10/19,2019,12,152237,Male,18.0,Married,Maryland,Silver,self-employed,PayPal,1.0,2863.91
12/11/19,2019,12,152238,Male,30.0,Married,Illinois,Basic,Employees,PayPal,0.0,603.34
12/11/19,2019,12,152239,Male,18.0,Married,Texas,Basic,Employees,PayPal,1.0,2443.68
12/12/19,2019,12,152241,Female,38.0,Married,Idaho,Basic,workers,Card,1.0,1985.91
12/12/19,2019,12,152242,Female,34.0,Single,New York,Gold,workers,PayPal,0.0,1936.86
12/12/19,2019,12,152243,Female,36.0,Single,Utah,Basic,Unemployment,Card,1.0,743.54
12/12/19,2019,12,152244,Female,70.0,Single,Nevada,Basic,self-employed,PayPal,1.0,1474.73
12/13/19,2019,12,152246,Female,35.0,Single,Indiana,Platinum,Employees,Card,0.0,459.96
12/13/19,2019,12,152247,Male,46.0,Married,New Hampshire,Silver,self-employed,Card,1.0,258.66
12/14/19,2019,12,152248,Female,74.0,Single,Mississippi,Platinum,workers,Other,1.0,1492.25
12/14/19,2019,12,152249,Male,70.0,Single,New Hampshire,Missing,workers,Card,1.0,134.8
12/14/19,2019,12,152250,Male,21.0,Single,Kentucky,Basic,workers,PayPal,0.0,1250.44
12/14/19,2019,12,152251,Female,39.0,Single,Florida,Basic,self-employed,Card,1.0,1305.52
12/15/19,2019,12,152252,Male,33.0,Single,West Virginia,Basic,workers,Card,0.0,1922.8
12/15/19,2019,12,152254,Male,49.0,Married,California,Basic,workers,PayPal,1.0,337.17
12/16/19,2019,12,152255,Female,34.0,Single,South Carolina,Platinum,workers,Other,1.0,635.17
12/16/19,2019,12,152256,Male,64.0,Single,South Dakota,Basic,self-employed,PayPal,0.0,1282.24
12/17/19,2019,12,152257,Female,36.0,Single,Nebraska,Platinum,self-employed,Other,0.0,947.09
12/17/19,2019,12,152258,Male,51.0,Single,Arkansas,Platinum,Unemployment,PayPal,1.0,482.68
12/18/19,2019,12,152260,Female,51.0,Single,Nevada,Silver,self-employed,PayPal,0.0,2733.8
12/18/19,2019,12,152261,Female,58.0,Married,Illinois,Silver,workers,Other,1.0,1679.62
12/19/19,2019,12,152262,Female,22.0,Married,South Dakota,Basic,self-employed,Card,1.0,1793.22
12/20/19,2019,12,152263,Male,60.0,Married,Vermont,Silver,Employees,PayPal,1.0,26.55
12/21/19,2019,12,152264,Male,20.0,Single,Louisiana,Platinum,Unemployment,PayPal,0.0,1158.67
12/21/19,2019,12,152265,Male,55.0,Married,South Carolina,Basic,Employees,PayPal,1.0,1274.62
12/21/19,2019,12,152266,Female,69.0,Married,Ohio,Basic,Employees,PayPal,0.0,2437.74
12/21/19,2019,12,152267,Male,64.0,Married,Maryland,Platinum,Employees,Card,0.0,2981.36
12/22/19,2019,12,152268,Male,73.0,Married,Idaho,Basic,Employees,Card,0.0,427.54
12/22/19,2019,12,152269,Male,46.0,Married,North Dakota,Platinum,workers,Other,0.0,2830.43
12/22/19,2019,12,152270,Male,78.0,Single,Massachusetts,Missing,Employees,Other,1.0,2662.19
12/23/19,2019,12,152271,Female,22.0,Single,Indiana,Platinum,workers,Card,1.0,30.22
12/24/19,2019,12,152272,Female,65.0,Married,Montana,Platinum,workers,PayPal,0.0,2903.6
12/24/19,2019,12,152273,Male,37.0,Married,Iowa,Basic,Employees,PayPal,0.0,717.22
12/25/19,2019,12,152275,Female,68.0,Single,Alaska,Missing,Employees,Other,0.0,664.72
12/25/19,2019,12,152277,Female,50.0,Single,Rhode Island,Platinum,Unemployment,Other,0.0,1372.74
12/26/19,2019,12,152279,Male,49.0,Married,Connecticut,Platinum,workers,PayPal,1.0,1469.28
12/26/19,2019,12,152281,Male,53.0,Single,Iowa,Platinum,Employees,PayPal,1.0,1898.51
12/26/19,2019,12,152282,Female,46.0,Married,Maryland,Basic,Employees,Card,1.0,2508.04
12/27/19,2019,12,152283,Female,50.0,Single,Wyoming,Basic,self-employed,Card,0.0,1823.93
12/27/19,2019,12,152284,Female,62.0,Married,Montana,Basic,workers,Other,1.0,1435.92
12/27/19,2019,12,152285,Female,59.0,Married,Alabama,Platinum,workers,Card,1.0,2747.99
12/27/19,2019,12,152286,Male,55.0,Married,Louisiana,Basic,workers,Card,0.0,577.32
12/29/19,2019,12,152288,Female,56.0,Single,New Jersey,Silver,Unemployment,PayPal,0.0,2780.61
12/29/19,2019,12,152289,Female,56.0,Single,Louisiana,Basic,workers,Card,1.0,1980.54
12/29/19,2019,12,152290,Female,78.0,Married,Florida,Silver,Employees,Card,0.0,2446.79
12/30/19,2019,12,152291,Male,48.0,Married,Nebraska,Basic,Employees,Other,0.0,34.88
12/31/19,2019,12,152292,Male,66.0,Married,West Virginia,Basic,Employees,Other,1.0,294.43
12/31/19,2019,12,152293,Female,24.0,Married,Rhode Island,Basic,Employees,Card,1.0,2979.76
01/01/20,2020,01,152294,Male,34.0,Married,Washington,Silver,Employees,PayPal,1.0,794.29
01/01/20,2020,01,152295,Male,68.0,Married,New Jersey,Gold,Unemployment,Other,1.0,2458.89
01/01/20,2020,01,152296,Female,51.0,Married,Rhode Island,Basic,Employees,Card,1.0,1941.55
01/01/20,2020,01,152297,Female,73.0,Married,Alabama,Silver,self-employed,Other,0.0,851.25
01/01/20,2020,01,152298,Female,75.0,Married,North Dakota,Basic,self-employed,PayPal,1.0,2820.05
01/01/20,2020,01,152299,Female,63.0,Single,Kentucky,Missing,Employees,PayPal,0.0,2569.93
01/03/20,2020,01,152302,Male,46.0,Married,Maine,Basic,workers,PayPal,0.0,790.74
01/03/20,2020,01,152303,Female,21.0,Married,South Dakota,Platinum,self-employed,Card,0.0,2884.04
01/03/20,2020,01,152304,Female,35.0,Single,Vermont,Basic,Employees,Card,1.0,2707.55
01/03/20,2020,01,152305,Male,53.0,Single,California,Platinum,Employees,PayPal,1.0,1108.32
01/04/20,2020,01,152306,Male,27.0,Married,Oklahoma,Platinum,workers,Card,0.0,175.7
01/04/20,2020,01,152307,Male,76.0,Married,Washington,Basic,Employees,Other,1.0,2556.55
01/05/20,2020,01,152309,Female,44.0,Single,Arizona,Basic,Unemployment,Card,0.0,2476.4
01/05/20,2020,01,152310,Female,35.0,Married,Colorado,Gold,self-employed,PayPal,1.0,2513.16
01/05/20,2020,01,152311,Male,35.0,Married,West Virginia,Silver,workers,Other,1.0,2987.96
01/06/20,2020,01,152312,Female,26.0,Single,Georgia,Basic,Employees,PayPal,1.0,542.38
01/06/20,2020,01,152313,Female,75.0,Married,Georgia,Basic,Employees,Other,1.0,441.12
01/06/20,2020,01,152314,Female,18.0,Single,Ohio,Missing,Employees,PayPal,1.0,321.63
01/06/20,2020,01,152315,Male,78.0,Single,West Virginia,Basic,workers,Other,0.0,2429.9
01/06/20,2020,01,152316,Male,20.0,Single,Virginia,Basic,self-employed,PayPal,1.0,2616.98
01/06/20,2020,01,152318,Female,22.0,Married,Idaho,Basic,workers,Other,1.0,2954.96
01/07/20,2020,01,152319,Female,41.0,Married,New Mexico,Platinum,workers,Other,1.0,2612.81
01/07/20,2020,01,152320,Male,70.0,Single,Maryland,Basic,Employees,Card,0.0,2961.06
01/07/20,2020,01,152322,Female,78.0,Single,Missouri,Basic,workers,PayPal,0.0,1407.33
01/07/20,2020,01,152323,Male,29.0,Married,Colorado,Basic,self-employed,Other,1.0,2693.76
01/08/20,2020,01,152324,Male,58.0,Married,Minnesota,Platinum,Employees,Other,1.0,1215.66
01/08/20,2020,01,152325,Male,65.0,Single,New York,Basic,Employees,PayPal,1.0,1584.5
01/08/20,2020,01,152326,Female,35.0,Single,Maine,Basic,workers,PayPal,1.0,978.26
01/09/20,2020,01,152327,Female,17.0,Married,Rhode Island,Platinum,self-employed,Other,0.0,1907.39
01/09/20,2020,01,152328,Male,27.0,Single,Nebraska,Platinum,Employees,Other,1.0,1020.47
01/09/20,2020,01,152329,Female,67.0,Single,Missouri,Basic,Employees,Card,1.0,1988.96
01/09/20,2020,01,152331,Male,47.0,Married,Georgia,Platinum,workers,PayPal,1.0,840.32
01/10/20,2020,01,152334,Male,68.0,Married,Missouri,Gold,Employees,PayPal,1.0,2409.45
01/10/20,2020,01,152336,Male,44.0,Married,New York,Basic,workers,PayPal,1.0,2511.17
01/10/20,2020,01,152337,Female,48.0,Single,Illinois,Missing,Unemployment,Other,0.0,1766.96
01/10/20,2020,01,152339,Male,55.0,Married,Minnesota,Platinum,workers,PayPal,0.0,1812.71
01/11/20,2020,01,152340,Male,71.0,Single,California,Missing,Unemployment,PayPal,1.0,458.09
01/11/20,2020,01,152341,Male,18.0,Married,Tennessee,Basic,self-employed,PayPal,0.0,212.17
01/11/20,2020,01,152342,Female,67.0,Single,Georgia,Basic,self-employed,PayPal,1.0,1728.48
01/12/20,2020,01,152343,Male,66.0,Married,Colorado,Missing,Employees,PayPal,0.0,2642.99
01/12/20,2020,01,152344,Male,48.0,Married,Mississippi,Platinum,Employees,PayPal,1.0,1068.04
01/12/20,2020,01,152345,Female,25.0,Married,Nebraska,Basic,workers,PayPal,0.0,1735.07
01/12/20,2020,01,152346,Female,76.0,Married,Pennsylvania,Basic,Employees,PayPal,0.0,1501.44
01/13/20,2020,01,152347,Female,39.0,Married,Indiana,Platinum,workers,PayPal,1.0,1766.51
01/13/20,2020,01,152348,Male,56.0,Single,Michigan,Basic,workers,Card,1.0,345.89
01/13/20,2020,01,152350,Female,68.0,Married,Hawaii,Platinum,Employees,PayPal,0.0,1739.24
01/13/20,2020,01,152351,Male,60.0,Single,Nevada,Missing,workers,PayPal,1.0,1473.73
01/13/20,2020,01,152352,Female,73.0,Married,Tennessee,Silver,workers,PayPal,1.0,1886.15
01/14/20,2020,01,152353,Male,75.0,Married,Washington,Basic,Employees,Card,0.0,1540.3
01/14/20,2020,01,152354,Female,43.0,Married,Texas,Platinum,Employees,PayPal,0.0,1239.5
01/16/20,2020,01,152357,Male,78.0,Married,California,Missing,Employees,Other,1.0,150.76
01/17/20,2020,01,152359,Female,65.0,Married,Wisconsin,Basic,workers,PayPal,0.0,1178.68
01/17/20,2020,01,152360,Female,58.0,Single,Oklahoma,Silver,Employees,PayPal,0.0,2962.48
01/18/20,2020,01,152362,Male,66.0,Married,South Dakota,Basic,self-employed,PayPal,0.0,2489.81
01/18/20,2020,01,152363,Male,25.0,Single,Arizona,Silver,Employees,PayPal,0.0,2942.85
01/18/20,2020,01,152364,Female,44.0,Single,Michigan,Basic,Employees,Other,0.0,1968.96
01/18/20,2020,01,152365,Female,30.0,Single,Michigan,Basic,self-employed,PayPal,0.0,2985.7
01/18/20,2020,01,152366,Female,71.0,Single,Delaware,Basic,Employees,PayPal,0.0,14.42
01/19/20,2020,01,152367,Female,21.0,Single,Louisiana,Basic,Unemployment,PayPal,1.0,2019.49
01/19/20,2020,01,152368,Male,62.0,Married,Iowa,Basic,self-employed,PayPal,1.0,784.89
01/19/20,2020,01,152369,Female,32.0,Married,West Virginia,Basic,Unemployment,Card,1.0,1248.69
01/19/20,2020,01,152370,Female,51.0,Single,Florida,Basic,workers,Other,1.0,544.83
01/19/20,2020,01,152371,Female,21.0,Married,New Jersey,Silver,Employees,PayPal,1.0,2889.7
01/19/20,2020,01,152372,Female,56.0,Married,Delaware,Gold,Employees,Card,1.0,709.16
01/20/20,2020,01,152373,Male,67.0,Single,Kentucky,Gold,self-employed,PayPal,1.0,1495.9
01/21/20,2020,01,152374,Female,60.0,Married,Iowa,Basic,workers,Card,0.0,1676.4
01/21/20,2020,01,152375,Female,20.0,Single,Wisconsin,Missing,Employees,Card,0.0,2034.02
01/22/20,2020,01,152376,Male,38.0,Single,Florida,Basic,workers,Card,0.0,1021.21
01/22/20,2020,01,152377,Male,69.0,Married,Georgia,Platinum,workers,PayPal,1.0,2478.1
01/23/20,2020,01,152378,Male,47.0,Married,New York,Platinum,Employees,PayPal,1.0,929.97
01/23/20,2020,01,152379,Male,28.0,Married,Indiana,Silver,self-employed,PayPal,0.0,1465.07
01/23/20,2020,01,152380,Female,20.0,Married,Arizona,Missing,workers,PayPal,1.0,2722.23
01/23/20,2020,01,152381,Male,67.0,Single,Utah,Silver,Employees,PayPal,1.0,2528.22
01/23/20,2020,01,152382,Male,28.0,Married,Vermont,Basic,Employees,PayPal,0.0,1758.32
01/25/20,2020,01,152384,Male,19.0,Married,Wisconsin,Basic,workers,Card,1.0,496.36
01/25/20,2020,01,152385,Female,17.0,Married,North Dakota,Basic,workers,Other,0.0,951.22
01/25/20,2020,01,152386,Female,77.0,Single,South Carolina,Basic,Employees,PayPal,1.0,287.21
01/25/20,2020,01,152388,Female,48.0,Single,Nebraska,Missing,Employees,PayPal,0.0,2056.77
01/25/20,2020,01,152389,Female,45.0,Married,Illinois,Silver,workers,PayPal,1.0,25.18
01/25/20,2020,01,152390,Female,71.0,Single,California,Basic,workers,Card,1.0,2090.91
01/27/20,2020,01,152391,Male,57.0,Married,California,Missing,Employees,Other,1.0,1146.3
01/27/20,2020,01,152392,Male,27.0,Single,Minnesota,Basic,Employees,PayPal,1.0,1297.99
01/28/20,2020,01,152393,Female,39.0,Single,Oklahoma,Basic,workers,Card,1.0,553.6
01/28/20,2020,01,152394,Female,20.0,Married,Utah,Gold,Employees,PayPal,0.0,2733.41
01/28/20,2020,01,152395,Male,70.0,Single,West Virginia,Basic,workers,Card,0.0,300.28
01/28/20,2020,01,152396,Female,30.0,Married,Maine,Gold,workers,Card,0.0,631.84
01/29/20,2020,01,152397,Male,60.0,Single,Missouri,Basic,self-employed,Other,1.0,1551.07
01/29/20,2020,01,152398,Female,54.0,Married,Wyoming,Basic,Employees,Other,1.0,2674.77
01/30/20,2020,01,152400,Female,76.0,Married,Alaska,Basic,Employees,PayPal,0.0,1207.82
01/30/20,2020,01,152401,Female,49.0,Married,Pennsylvania,Platinum,Unemployment,Card,0.0,601.43
01/30/20,2020,01,152402,Male,66.0,Single,Hawaii,Basic,Employees,PayPal,0.0,1330.79
01/30/20,2020,01,152403,Female,49.0,Married,South Dakota,Gold,Employees,PayPal,1.0,999.93
01/30/20,2020,01,152404,Female,37.0,Single,Colorado,Missing,workers,PayPal,1.0,118.48
01/30/20,2020,01,152405,Male,74.0,Married,Louisiana,Basic,workers,Other,1.0,933.78
01/31/20,2020,01,152406,Male,77.0,Married,Georgia,Missing,workers,Card,0.0,1270.63
01/31/20,2020,01,152407,Male,39.0,Married,Louisiana,Missing,Employees,PayPal,0.0,1396.59
01/31/20,2020,01,152408,Female,42.0,Married,Montana,Gold,Employees,PayPal,1.0,915.11
01/31/20,2020,01,152409,Female,41.0,Single,Ohio,Basic,workers,Card,0.0,1098.07
02/01/20,2020,02,152411,Male,41.0,Single,Massachusetts,Basic,Employees,Other,1.0,1958.74
02/01/20,2020,02,152412,Female,15.0,Married,Illinois,Silver,workers,Card,1.0,1228.67
02/01/20,2020,02,152414,Female,16.0,Married,Utah,Platinum,self-employed,Other,0.0,2457.09
02/02/20,2020,02,152416,Male,68.0,Single,Massachusetts,Basic,self-employed,Other,1.0,2969.59
02/03/20,2020,02,152417,Female,25.0,Married,Georgia,Silver,Employees,PayPal,1.0,2626.08
02/03/20,2020,02,152418,Female,57.0,Single,South Carolina,Missing,workers,Card,1.0,1438.69
02/05/20,2020,02,152419,Female,67.0,Married,New Hampshire,Silver,workers,Card,1.0,1659.67
02/05/20,2020,02,152420,Male,75.0,Married,Washington,Platinum,workers,PayPal,1.0,1747.54
02/06/20,2020,02,152423,Male,51.0,Married,Ohio,Gold,workers,Other,0.0,295.67
02/06/20,2020,02,152424,Female,39.0,Married,Ohio,Missing,self-employed,Card,0.0,1659.23
02/08/20,2020,02,152425,Male,30.0,Married,Florida,Basic,workers,Other,1.0,1056.1
02/08/20,2020,02,152426,Female,70.0,Married,Rhode Island,Silver,workers,Other,0.0,988.82
02/09/20,2020,02,152427,Male,70.0,Married,Florida,Basic,self-employed,PayPal,1.0,153.01
02/09/20,2020,02,152428,Female,21.0,Single,Georgia,Platinum,workers,PayPal,0.0,438.2
02/10/20,2020,02,152429,Female,62.0,Married,Tennessee,Basic,Unemployment,Other,1.0,1728.43
02/10/20,2020,02,152430,Male,44.0,Single,Michigan,Silver,self-employed,PayPal,0.0,1590.63
02/11/20,2020,02,152433,Female,51.0,Married,Montana,Basic,Employees,Other,0.0,2582.89
02/12/20,2020,02,152434,Female,54.0,Married,Alaska,Basic,Unemployment,Card,1.0,1118.41
02/13/20,2020,02,152436,Male,50.0,Single,New Jersey,Silver,self-employed,PayPal,0.0,454.37
02/14/20,2020,02,152437,Female,44.0,Single,Florida,Basic,workers,PayPal,0.0,1778.33
02/14/20,2020,02,152438,Male,42.0,Married,Nebraska,Basic,workers,Other,1.0,1613.31
02/15/20,2020,02,152439,Male,41.0,Married,West Virginia,Platinum,workers,Other,1.0,2501.89
02/15/20,2020,02,152441,Female,78.0,Married,North Dakota,Basic,Employees,Card,0.0,99.55
02/16/20,2020,02,152442,Female,16.0,Married,Nevada,Platinum,workers,Card,1.0,2988.13
02/16/20,2020,02,152443,Female,49.0,Single,Missouri,Basic,Unemployment,Card,1.0,1600.78
02/16/20,2020,02,152444,Female,62.0,Married,Idaho,Silver,self-employed,Other,0.0,2481.34
02/16/20,2020,02,152445,Male,65.0,Single,Minnesota,Basic,workers,PayPal,1.0,567.18
02/16/20,2020,02,152447,Female,47.0,Single,Indiana,Basic,Employees,Card,1.0,567.78
02/16/20,2020,02,152448,Male,22.0,Married,Arizona,Basic,Employees,Other,1.0,1021.49
02/17/20,2020,02,152449,Female,58.0,Single,Maine,Basic,workers,Other,1.0,1771.53
02/18/20,2020,02,152451,Female,72.0,Single,New Mexico,Missing,workers,Other,0.0,2402.44
02/18/20,2020,02,152452,Male,22.0,Single,Colorado,Platinum,Employees,PayPal,1.0,2789.94
02/18/20,2020,02,152453,Male,21.0,Married,Delaware,Basic,workers,Card,0.0,1167.4
02/18/20,2020,02,152454,Male,62.0,Single,North Carolina,Basic,Unemployment,Card,1.0,1757.1
02/19/20,2020,02,152455,Female,77.0,Married,Washington,Silver,workers,PayPal,1.0,881.16
02/19/20,2020,02,152456,Female,62.0,Married,Massachusetts,Basic,Employees,PayPal,1.0,2640.97
02/19/20,2020,02,152457,Male,48.0,Married,Oklahoma,Gold,Employees,Card,1.0,1522.01
02/19/20,2020,02,152458,Female,22.0,Married,Maine,Basic,Unemployment,PayPal,1.0,1405.08
02/20/20,2020,02,152459,Male,78.0,Single,Virginia,Gold,Employees,Card,0.0,1764.55
02/20/20,2020,02,152460,Male,75.0,Married,Nebraska,Basic,workers,Other,1.0,820.94
02/20/20,2020,02,152461,Male,70.0,Married,Rhode Island,Platinum,Employees,Other,1.0,2772.92
02/20/20,2020,02,152462,Male,77.0,Married,Kentucky,Silver,Employees,Other,1.0,583.11
02/21/20,2020,02,152463,Female,58.0,Single,Illinois,Basic,workers,PayPal,1.0,405.51
02/21/20,2020,02,152464,Female,44.0,Married,Iowa,Basic,self-employed,PayPal,1.0,2903.28
02/21/20,2020,02,152465,Female,71.0,Single,South Dakota,Gold,Employees,PayPal,0.0,2706.14
02/21/20,2020,02,152466,Female,15.0,Married,Minnesota,Basic,Unemployment,PayPal,1.0,330.61
02/22/20,2020,02,152468,Female,29.0,Single,Florida,Platinum,Employees,Other,0.0,781.71
02/23/20,2020,02,152469,Female,61.0,Married,Minnesota,Missing,Employees,PayPal,1.0,2919.78
02/23/20,2020,02,152470,Male,50.0,Married,Indiana,Basic,workers,Card,1.0,1829.21
02/24/20,2020,02,152471,Male,67.0,Single,Arkansas,Basic,Unemployment,PayPal,0.0,166.09
02/24/20,2020,02,152472,Male,66.0,Married,Wisconsin,Basic,Employees,Other,0.0,1272.77
02/24/20,2020,02,152473,Male,47.0,Married,Pennsylvania,Platinum,Employees,PayPal,0.0,2633.65
02/24/20,2020,02,152474,Male,16.0,Married,Tennessee,Basic,Employees,PayPal,0.0,795.97
02/24/20,2020,02,152475,Female,38.0,Single,Ohio,Basic,Employees,Other,0.0,1060.68
02/25/20,2020,02,152476,Female,62.0,Married,New Mexico,Platinum,Employees,PayPal,1.0,1401.41
02/25/20,2020,02,152477,Male,40.0,Single,Georgia,Silver,Employees,PayPal,1.0,966.13
02/26/20,2020,02,152479,Female,22.0,Married,Mississippi,Basic,workers,Other,1.0,1624.2
02/26/20,2020,02,152480,Female,36.0,Single,New Mexico,Gold,self-employed,Other,0.0,203.83
02/26/20,2020,02,152481,Male,53.0,Single,Michigan,Platinum,Employees,PayPal,1.0,1793.15
02/26/20,2020,02,152483,Female,29.0,Single,Oregon,Missing,self-employed,Other,0.0,2580.54
02/27/20,2020,02,152484,Female,78.0,Married,Kentucky,Basic,Employees,PayPal,1.0,818.33
02/28/20,2020,02,152485,Male,53.0,Single,New Mexico,Basic,Employees,PayPal,1.0,2948.12
02/28/20,2020,02,152486,Female,26.0,Single,New Jersey,Basic,Employees,Card,0.0,131.54
02/28/20,2020,02,152487,Male,43.0,Married,Idaho,Silver,Employees,Card,1.0,2902.45
02/28/20,2020,02,152488,Female,71.0,Single,Nevada,Platinum,Employees,PayPal,1.0,1301.11
02/28/20,2020,02,152489,Female,75.0,Married,Maryland,Platinum,Employees,PayPal,1.0,2740.01
02/29/20,2020,02,152490,Male,38.0,Single,Michigan,Silver,workers,PayPal,1.0,2813.89
03/02/20,2020,03,152491,Male,60.0,Single,Oregon,Gold,workers,PayPal,0.0,1142.85
03/02/20,2020,03,152492,Male,26.0,Married,Maryland,Silver,Employees,PayPal,1.0,8.67
03/03/20,2020,03,152493,Male,76.0,Single,Maine,Basic,self-employed,PayPal,0.0,2757.85
03/04/20,2020,03,152494,Male,32.0,Single,Kentucky,Silver,workers,PayPal,1.0,2750.32
03/04/20,2020,03,152495,Female,51.0,Married,Alaska,Basic,Employees,Other,1.0,2594.75
03/05/20,2020,03,152499,Female,63.0,Single,Oregon,Basic,workers,PayPal,1.0,1462.64
03/06/20,2020,03,152500,Female,56.0,Married,Florida,Basic,Unemployment,Other,1.0,2741.78
03/06/20,2020,03,152501,Female,72.0,Single,Arizona,Gold,Employees,Other,1.0,2906.76
03/07/20,2020,03,152502,Male,51.0,Single,Idaho,Basic,Employees,PayPal,1.0,1100.58
03/07/20,2020,03,152503,Female,58.0,Married,Massachusetts,Basic,Employees,PayPal,0.0,290.5
03/07/20,2020,03,152504,Male,19.0,Single,Minnesota,Silver,workers,Other,1.0,1762.99
03/07/20,2020,03,152505,Male,59.0,Married,New Hampshire,Silver,self-employed,PayPal,1.0,1177.86
03/07/20,2020,03,152506,Female,43.0,Single,Pennsylvania,Silver,Employees,PayPal,1.0,501.28
03/08/20,2020,03,152507,Female,58.0,Single,New Jersey,Platinum,self-employed,Card,1.0,508.39
03/08/20,2020,03,152508,Male,37.0,Married,Rhode Island,Silver,Unemployment,Card,0.0,2480.31
03/08/20,2020,03,152509,Male,77.0,Single,Texas,Silver,workers,Other,1.0,332.43
03/09/20,2020,03,152510,Female,40.0,Married,Delaware,Basic,Employees,PayPal,1.0,902.85
03/09/20,2020,03,152511,Female,37.0,Married,South Carolina,Silver,workers,PayPal,1.0,1383.85
03/10/20,2020,03,152514,Female,39.0,Married,Indiana,Silver,self-employed,Other,1.0,810.56
03/10/20,2020,03,152515,Female,27.0,Married,Kentucky,Silver,workers,Other,0.0,2957.04
03/11/20,2020,03,152516,Female,19.0,Married,Utah,Gold,Unemployment,Card,0.0,1101.86
03/11/20,2020,03,152517,Male,65.0,Married,California,Basic,Unemployment,PayPal,1.0,884.14
03/13/20,2020,03,152519,Male,19.0,Married,Wisconsin,Platinum,workers,PayPal,0.0,719.49
03/13/20,2020,03,152520,Male,16.0,Married,Mississippi,Platinum,workers,Other,1.0,1222.43
03/13/20,2020,03,152521,Female,37.0,Married,Nevada,Silver,self-employed,Other,0.0,507.25
03/13/20,2020,03,152522,Female,30.0,Single,Texas,Missing,Employees,PayPal,0.0,2457.09
03/14/20,2020,03,152523,Female,34.0,Married,Kentucky,Basic,Employees,Card,0.0,2015.07
03/17/20,2020,03,152526,Male,17.0,Married,Wisconsin,Platinum,self-employed,Card,0.0,411.33
03/17/20,2020,03,152527,Male,60.0,Married,Georgia,Basic,self-employed,PayPal,1.0,2712.47
03/17/20,2020,03,152528,Male,76.0,Married,North Carolina,Platinum,workers,PayPal,0.0,1133.76
03/17/20,2020,03,152529,Male,43.0,Single,New Mexico,Platinum,self-employed,PayPal,1.0,828.36
03/18/20,2020,03,152530,Male,19.0,Married,Georgia,Silver,self-employed,Other,1.0,1035.28
03/18/20,2020,03,152531,Female,68.0,Single,Connecticut,Missing,Employees,Other,0.0,2420.7
03/18/20,2020,03,152532,Male,54.0,Married,Florida,Basic,Employees,PayPal,1.0,1012.36
03/20/20,2020,03,152534,Female,72.0,Single,Tennessee,Missing,self-employed,PayPal,0.0,238.21
03/20/20,2020,03,152535,Male,32.0,Single,Arkansas,Basic,Unemployment,PayPal,0.0,2546.71
03/20/20,2020,03,152536,Female,34.0,Single,Missouri,Platinum,Unemployment,Other,0.0,2655.2
03/20/20,2020,03,152537,Female,52.0,Married,Ohio,Basic,Employees,Card,1.0,2772.71
03/21/20,2020,03,152538,Male,38.0,Married,Washington,Gold,self-employed,PayPal,1.0,1714.81
03/23/20,2020,03,152541,Female,28.0,Single,Illinois,Platinum,Employees,Card,1.0,1105.48
03/23/20,2020,03,152542,Female,50.0,Single,New Hampshire,Missing,self-employed,PayPal,0.0,2541.8
03/23/20,2020,03,152543,Female,47.0,Married,Tennessee,Silver,Employees,Card,1.0,1735.23
03/23/20,2020,03,152544,Female,32.0,Married,Kentucky,Basic,self-employed,PayPal,0.0,2940.55
03/24/20,2020,03,152545,Female,68.0,Single,Missouri,Missing,Unemployment,Card,1.0,2401.06
03/24/20,2020,03,152546,Male,55.0,Married,Arizona,Basic,Unemployment,Card,0.0,1855.15
03/24/20,2020,03,152547,Male,25.0,Single,West Virginia,Basic,Employees,PayPal,1.0,450.85
03/24/20,2020,03,152548,Female,21.0,Single,Massachusetts,Silver,workers,PayPal,1.0,283.61
03/24/20,2020,03,152549,Female,32.0,Married,Florida,Basic,Unemployment,Card,1.0,200.88
03/24/20,2020,03,152550,Female,71.0,Single,Kentucky,Silver,self-employed,PayPal,0.0,1364.29
03/25/20,2020,03,152551,Female,77.0,Single,Georgia,Platinum,workers,Other,1.0,1844.08
03/25/20,2020,03,152553,Male,47.0,Married,North Carolina,Basic,workers,Card,0.0,1877.79
03/26/20,2020,03,152554,Female,49.0,Single,Connecticut,Basic,Employees,Card,1.0,485.26
03/26/20,2020,03,152555,Female,61.0,Single,Maine,Basic,workers,Other,1.0,250.49
03/27/20,2020,03,152556,Female,77.0,Single,Texas,Basic,Employees,Card,1.0,1838.09
03/27/20,2020,03,152557,Female,17.0,Single,Alabama,Platinum,workers,Other,1.0,1578.58
03/27/20,2020,03,152558,Male,77.0,Married,Colorado,Missing,self-employed,Card,0.0,2826.56
03/27/20,2020,03,152559,Female,19.0,Married,Washington,Silver,Employees,Other,0.0,2730.17
03/30/20,2020,03,152562,Female,59.0,Married,Wisconsin,Basic,workers,PayPal,0.0,123.42
03/31/20,2020,03,152563,Male,45.0,Married,Kansas,Basic,workers,Card,1.0,2534.05
03/31/20,2020,03,152564,Female,36.0,Single,Washington,Basic,workers,Card,1.0,590.22
03/31/20,2020,03,152565,Male,45.0,Married,Illinois,Basic,workers,Other,0.0,1364.74
03/31/20,2020,03,152566,Male,58.0,Married,Maine,Basic,Employees,PayPal,1.0,76.54
03/31/20,2020,03,152567,Male,77.0,Married,Virginia,Gold,workers,PayPal,1.0,426.6
04/01/20,2020,04,152568,Male,55.0,Married,New York,Basic,self-employed,PayPal,0.0,1112.58
